5157.98, 425.22
5240.94, 422.46
5205.61, 423.16
5194.03, 438.40
5326.43, 434.48
5313.34, 423.37
5284.04, 428.74
5393.98, 428.83
5376.66, 441.56
5428.51, 441.22
5230.79, 423.84
5157.07, 427.73
5156.42, 424.05
5156.43, 453.66
5423.54, 418.77
5257.70, 439.60
5588.72, 448.65
5252.78, 401.84
5416.19, 437.25
5588.94, 459.97
5494.55, 445.09
5631.88, 432.72
5310.61, 448.84
5887.18, 449.35
5621.03, 436.31
5632.44, 425.19
5636.13, 425.32
5640.95, 434.93
5660.95, 417.89
5477.50, 417.80
5409.29, 416.75
5322.44, 407.42
5153.53, 404.36
5187.53, 404.24
5188.22, 407.53
5243.75, 403.77
5201.06, 406.97
5153.61, 420.81
5528.18, 425.89
5440.02, 433.90
5262.11, 417.83
5454.09, 439.54
5498.29, 440.53
5571.30, 469.93
5574.38, 442.44
5247.53, 444.36
5367.39, 418.40
5276.52, 411.38
5401.88, 438.27
5437.31, 420.15
5375.25, 438.06
5246.85, 439.14
5420.03, 433.33
5447.32, 431.93
5435.40, 429.90
5562.73, 446.05
5436.41, 450.78
5495.72, 430.17
5594.80, 429.75
5480.98, 430.08
5352.34, 411.12
5432.37, 412.10
5256.06, 439.28
5415.71, 427.08
5375.78, 412.72
5381.38, 432.65
5244.91, 412.03
5652.72, 432.87
5536.24, 412.83
5288.84, 426.94
5194.42, 411.43
5322.85, 424.53
5280.86, 434.50
5160.43, 411.14
5200.45, 411.35
5153.76, 414.94
5347.25, 437.20
5338.82, 424.11
5478.00, 423.18
5185.28, 415.62
5196.59, 411.36
5323.54, 424.68
5477.49, 435.63
5248.92, 415.39
5387.95, 435.40
5408.98, 411.78
5408.97, 435.05
5288.40, 414.78
5157.06, 410.88
5328.60, 411.67
5459.70, 435.56
5314.11, 435.07
5253.36, 429.29
5280.53, 434.81
5433.05, 434.11
5348.71, 431.22
5456.63, 418.23
5298.05, 413.46
5363.23, 424.50
5477.38, 441.12
5237.55, 416.72
5153.55, 413.64
5283.72, 429.10
5165.05, 415.96
5210.53, 424.89
5190.06, 419.44
5156.00, 415.73
5234.32, 417.38
5157.04, 420.44
5153.15, 417.15
5153.79, 419.54
5435.36, 453.74
5400.86, 433.46
5362.08, 428.13
5190.49, 419.07
5214.86, 416.91
5217.71, 417.44
5237.30, 419.82
5184.08, 417.43
5157.24, 418.11
5282.95, 431.93
5375.88, 432.84
5249.44, 416.31
5153.04, 442.00
5253.70, 417.57
5236.20, 416.82
5231.03, 438.90
5219.00, 417.81
5188.28, 446.30
5458.23, 443.12
5350.21, 422.95
5498.28, 422.69
5154.09, 418.80
5283.57, 441.24
5393.55, 434.17
5263.52, 418.35
5308.19, 438.16
5598.03, 476.95
5715.21, 439.53
5603.90, 437.52
5523.06, 420.78
5164.57, 447.32
5370.81, 444.86
5304.19, 420.78
5156.74, 419.67
5248.30, 422.89
5389.02, 435.29
5415.73, 431.39
5494.84, 437.54
5230.25, 420.38
5187.46, 423.91
5308.11, 431.38
5418.91, 419.74
5242.44, 423.37
5213.24, 420.40
5216.97, 420.78
5153.45, 424.10
5235.99, 419.52
5155.85, 420.60
5162.06, 422.96
5350.26, 420.37
5222.96, 432.20
5293.18, 443.49
5379.58, 432.09
5386.01, 419.78
5237.61, 420.77
5327.56, 423.32
5243.07, 419.25
5235.75, 420.45
5153.51, 423.05
5256.67, 420.51
5152.82, 424.11
5205.95, 452.64
5153.81, 421.44
5297.85, 424.17
5315.15, 425.01
5153.84, 422.33
5219.11, 439.75
5155.10, 420.07
5155.52, 423.03
5153.49, 424.42
5399.06, 435.94
5361.50, 435.25
5323.42, 438.82
5274.81, 427.56
5242.51, 423.33
5250.30, 425.13
5257.72, 405.31
5393.89, 402.08
5307.38, 401.59
