14833.92, 394.67
14854.70, 388.94
14867.24, 390.58
14822.93, 386.02
14850.63, 393.29
14789.95, 397.19
14796.30, 392.36
14818.54, 383.55
14827.93, 388.72
14799.16, 386.59
14793.25, 399.76
14805.71, 390.14
14820.04, 388.23
14798.10, 384.42
14812.88, 385.26
14788.54, 396.06
14801.04, 390.56
14820.78, 380.88
14817.16, 385.46
14828.49, 388.56
14795.08, 393.14
14799.38, 388.58
14811.33, 385.03
14799.52, 387.12
14805.81, 391.99
14813.96, 394.35
14805.72, 391.46
14807.62, 384.91
14812.60, 385.92
14820.38, 393.47
14813.74, 397.97
14805.80, 389.20
14820.68, 388.49
14840.11, 390.74
14819.19, 395.39
14786.47, 392.02
14806.95, 381.48
14805.94, 391.93
14825.36, 388.99
14822.34, 389.87
14791.45, 384.25
14829.95, 384.71
14795.50, 387.60
14824.91, 386.25
14802.39, 396.96
14793.70, 392.98
14792.67, 384.60
14810.54, 395.01
14796.78, 385.69
14801.30, 396.88
14802.18, 391.36
14812.84, 382.66
14826.56, 390.34
14819.94, 387.33
14836.41, 392.69
14797.25, 400.04
14798.73, 386.60
14861.51, 385.05
14823.48, 389.32
14826.05, 402.99
14683.59, 398.53
14815.26, 385.36
14806.01, 385.21
14810.07, 385.61
14808.41, 387.19
14798.57, 392.24
14817.94, 387.57
14811.59, 385.14
14787.68, 382.10
14803.42, 378.31
14794.88, 392.04
14846.80, 385.90
14794.49, 388.68
14815.30, 381.54
14834.95, 388.53
14920.16, 413.02
15012.25, 407.80
14938.09, 396.63
14925.86, 392.76
14809.18, 384.30
14807.14, 393.92
14816.69, 397.01
14798.83, 402.69
14795.21, 387.19
14801.46, 378.78
14808.64, 386.34
14810.92, 384.18
14798.45, 391.03
14784.02, 393.01
14791.74, 379.72
14802.06, 379.90
14843.93, 385.53
14797.59, 395.19
14803.65, 395.33
14937.44, 404.85
14793.73, 385.22
14823.91, 390.47
14791.90, 397.70
14809.23, 400.28
14800.70, 385.80
14791.82, 391.25
14820.65, 392.74
14810.71, 399.64
14794.05, 388.29
14820.74, 384.89
14796.46, 387.49
14804.70, 380.65
14791.44, 391.54
14809.81, 389.11
14796.29, 382.90
14800.88, 395.88
14804.43, 380.63
14808.45, 394.98
14797.02, 403.30
14790.90, 385.46
14808.00, 387.60
14802.94, 386.40
14797.11, 388.00
14797.08, 392.23
14817.38, 379.27
14800.48, 384.16
14797.16, 384.72
14801.57, 396.40
14796.91, 387.36
14803.32, 383.77
14801.13, 386.59
14809.41, 392.96
14812.23, 394.76
14803.46, 384.99
14799.35, 386.75
14822.10, 375.91
14816.31, 395.32
14800.29, 401.97
14803.27, 393.92
14814.04, 382.73
14839.22, 383.43
14836.13, 399.63
14815.01, 402.95
14815.89, 397.82
14788.34, 386.87
14804.56, 401.72
14825.41, 381.34
14822.77, 402.69
14812.68, 395.35
14812.58, 380.55
14787.47, 383.86
14825.88, 387.94
14799.89, 394.69
14801.40, 393.91
14803.10, 392.18
14837.78, 391.86
14821.94, 389.88
14823.36, 396.60
14797.76, 399.82
14796.55, 386.41
14795.81, 390.05
14802.41, 379.18
14834.02, 394.03
14789.50, 402.81
14830.15, 395.82
14815.59, 391.19
14792.40, 383.37
14801.02, 394.80
14802.36, 386.42
14802.42, 395.18
14804.77, 393.60
14799.91, 389.08
14794.79, 385.12
14794.49, 392.84
14806.11, 394.75
14798.19, 392.39
14807.50, 389.41
